Volatility 3 Framework 2.0.0

Offset	Name	Size
0xc70146c71650	\Windows\System32\basesrv.dll	216
0xc70146c717e0	\Windows\System32\drivers\dxgmms2.sys	216
0xc70146c71b00	\Windows\System32\sxssrv.dll	216
0xc70146c72140	\Windows\System32\wininit.exe	216
0xc70146c72460	\Windows\System32	216
0xc70146c725f0	\Windows\Resources\Themes\aero\aero.msstyles	216
0xc70146c72780	\Sessions\1\AppContainerNamedObjects	216
0xc70146c72910	\CMApi	216
0xc70146c72dc0	\Windows\System32\csrss.exe	216
0xc70146c7fcc0	\Windows\System32\drivers\BTHUSB.SYS	216
0xc70146c806d0	\Windows\System32\drivers\monitor.sys	216
0xc70146c80e00	\Windows\System32\drivers\bthport.sys	216
0xc70146f1d0d0	\Windows\System32\cdd.dll	216
0xc70146f1d260	\Windows\System32\KBDUS.DLL	216
0xc70146f1d3f0	\Windows\System32\userenv.dll	216
0xc70146f1d580	\Windows\System32\winlogon.exe	216
0xc70146f1d710	\Windows\System32\ru-RU\user32.dll.mui	216
0xc70146f1dbc0	\Windows\System32\imm32.dll	216
0xc70146f1dd50	\Windows\System32\ru-RU\winlogon.exe.mui	216
0xc70146f1e3c0	䛱윁￿䛱윁￿	0
0xc70146f1e6b0	\Windows\System32\wininitext.dll	216
0xc70146f1eb60	\Windows\System32	216
0xc70146f1f330	\Windows\System32\sspicli.dll	216
0xc70146f1f970	\Windows\System32\ru-RU\user32.dll.mui	216
0xc70146f1fe20	\$Directory	216
0xc70146f20c30	\lsass	216
0xc70146f7b0e0	\InitShutdown	216
0xc70146f7b270	\InitShutdown	216
0xc70146f7b400	\InitShutdown	216
0xc70146f7b720	\Windows\System32\winsta.dll	216
0xc70146f7c3a0	\Windows\System32\sxs.dll	216
0xc70146f7c530	\Windows\System32	216
0xc70146f7c6c0	\Windows\System32\C_1250.NLS	216
0xc70146f7c9e0	\Windows\System32\VSSVC.exe	216
0xc70146f7cb70	\CMApi	216
0xc70146f7cd00	\$Directory	216
0xc70146f7ce90	\Windows\System32	216
0xc70146f7d4d0	\Windows\System32\services.exe	216
0xc70146f7d660	\$Directory	216
0xc70146f7d7f0	\Windows\System32\devobj.dll	216
0xc70146f7d980	\Windows\System32\lsass.exe	216
0xc70146f7db10	\Windows\System32\EventAggregation.dll	216
0xc70146f7dca0	\Windows\System32\lsasrv.dll	216
0xc70146f7de30	\Windows\System32\samsrv.dll	216
0xc70146f7e2e0	\Windows\System32\netlogon.dll	216
0xc70146f7e600	\Windows\System32\gmsaclient.dll	216
0xc70146f7e790	\Windows\System32\dnsapi.dll	216
0xc70146f7e920	\Windows\System32\netutils.dll	216
0xc70146f7eab0	\Windows\System32\NtlmShared.dll	216
0xc70146f7edd0	\Windows\System32\KerbClientShared.dll	216
0xc70146f7f0f0	\Windows\System32\IPHLPAPI.DLL	216
0xc70146f7f410	\Windows\System32\TSpkg.dll	216
0xc70146f7f730	\Windows\System32\config\SECURITY	216
0xc70146f7f8c0	\Windows\System32\negoexts.dll	216
0xc70146f7fa50	\Windows\System32\ncrypt.dll	216
0xc70146f7fbe0	\Windows\System32\ru-RU\lsasrv.dll.mui	216
0xc70146f7fd70	\Windows\System32\joinutil.dll	216
0xc70146f80090	\Windows\System32\ntasn1.dll	216
0xc70146f80220	\Windows\System32\wldp.dll	216
0xc70146f803b0	\Windows\System32\cryptbase.dll	216
0xc70146f80540	\Windows\System32\kerberos.dll	216
0xc70146f806d0	\Windows\System32\netprovfw.dll	216
0xc70146f80860	\Windows\System32\msprivs.dll	216
0xc70146f809f0	\Windows\System32\config\SECURITY.LOG2	216
0xc70146f80b80	\Windows\System32\config\SECURITY.LOG1	216
0xc70146f80d10	\Windows\Globalization\Sorting\SortDefault.nls	216
0xc70146f80ea0	\Windows\System32\msv1_0.dll	216
0xc70146f811c0	\Windows\System32\cryptdll.dll	216
0xc70146f81350	\Windows\debug\PASSWD.LOG	216
0xc70146f814e0	\Windows\System32\MicrosoftAccountCloudAP.dll	216
0xc70146f81670	\Windows\System32\dpapi.dll	216
0xc70146f81800	\Windows\System32\rsaenh.dll	216
0xc70146f81990	\Windows\System32\cloudAP.dll	216
0xc70146f81e40	\Windows\System32\pku2u.dll	216
0xc70146f82160	\Windows\System32\C_1252.NLS	216
0xc70146f82610	\Windows\System32\wdigest.dll	216
0xc70146f827a0	\lsass	216
0xc70146f82930	\Windows\Prefetch\POWERSHELL.EXE-022A1004.pf	216
0xc70146f82ac0	\$Directory	216
0xc70146f82c50	\Windows\System32\schannel.dll	216
0xc70146f82de0	\Windows\System32\C_28591.NLS	216
0xc70146fd47c0	\$ConvertToNonresident	216
0xc70147647270	\Windows\System32\D3DCompiler_47.dll	216
0xc70147647590	\Windows\System32\apphelp.dll	216
0xc70147647720	\Windows\Registration\R000000000006.clb	216
0xc70147647a40	\Windows\System32\dcomp.dll	216
0xc70147647bd0	\Windows\System32\d2d1.dll	216
0xc70147647ef0	\Windows\System32\LogonUI.exe	216
0xc70147648210	\Windows\System32\dwmredir.dll	216
0xc701476483a0	\Windows\System32\embeddedmodesvcapi.dll	216
0xc70147648530	\Windows\System32\LogonController.dll	216
0xc701476486c0	\Windows\System32\dwmcore.dll	216
0xc701476489e0	\Windows\Registration\R000000000006.clb	216
0xc70147648b70	\Windows\System32\uDWM.dll	216
0xc70147648d00	\Windows\System32\dsreg.dll	216
0xc70147648e90	\Windows\System32\dwm.exe	216
0xc701476491b0	\Windows\System32	216
0xc70147649340	\Windows\System32\dwminit.dll	216
0xc701476494d0	\Windows\WinSxS\Manifests\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.30_ru-ru_006fba11cf48fc13.manifest	216
0xc70147649660	\Windows\System32\CoreMessaging.dll	216
0xc701476497f0	\Windows\WinSxS\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f.manifest	216
0xc70147649980	\Windows\System32\rpcss.dll	216
0xc70147649b10	\$Directory	216
0xc70147649ca0	\Windows\System32\d3d11.dll	216
0xc70147649e30	\Windows\System32\winmmbase.dll	216
0xc7014764a150	\Windows\System32\winmm.dll	216
0xc7014764a470	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG2	216
0xc7014764a600	\Windows\System32\svchost.exe	216
0xc7014764a790	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{fd9a35db-49fe-11e9-aa2c-248a07783950}.TM.blf	216
0xc7014764a920	\Windows\System32\dwmghost.dll	216
0xc7014764aab0	\Windows\System32\xmllite.dll	216
0xc7014764ac40	\Windows\System32\ResourcePolicyServer.dll	216
0xc7014764add0	\Windows\System32\wtsapi32.dll	216
0xc7014764b0f0	\Windows\System32\samlib.dll	216
0xc7014764b280	\Windows\System32\SystemEventsBrokerServer.dll	216
0xc7014764b410	\Windows\System32\propsys.dll	216
0xc7014764b5a0	\Windows\System32\dabapi.dll	216
0xc7014764b730	\Windows\System32\vm3dum64_loader.dll	216
0xc7014764b8c0	\$Directory	216
0xc7014764ba50	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG1	216
0xc7014764bbe0	\CMNotify	216
0xc7014764bd70	\Windows\ServiceProfiles\LocalService\NTUSER.DAT	216
0xc7014764c090	\Windows\System32\ru-RU\dwm.exe.mui	216
0xc7014764c220	\Windows\System32\msvcp110_win.dll	216
0xc7014764c3b0	\Windows\System32\d3d10warp.dll	216
0xc7014764c540	\Windows\System32\config\BBI	216
0xc7014764c6d0	\CMApi	216
0xc7014764c860	\Windows\System32\config\BBI.LOG1	216
0xc7014764cb80	\Windows\System32\config\BBI.LOG2	216
0xc7014764cd10	\Windows\System32\shacct.dll	216
0xc7014764cea0	\Windows\System32\BrokerLib.dll	216
0xc7014764d1c0	\Windows\System32\dab.dll	216
0xc7014764d4e0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{fd9a35db-49fe-11e9-aa2c-248a07783950}.TMContainer00000000000000000002.regtrans-ms	216
0xc7014764d670	\CMNotify	216
0xc7014764d800	\Device\HarddiskVolume4\Windows\ServiceProfiles\LocalService\NTUSER.DAT{fd9a35db-49fe-11e9-aa2c-248a07783950}.TM	216
0xc7014764d990	\Windows\System32	216
0xc7014764db20	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc7014764dcb0	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc7014764de40	\CMNotify	216
0xc7014764e2f0	\Windows\System32\svchost.exe	216
0xc7014764e610	\Device\HarddiskVolume4\Windows\ServiceProfiles\LocalService\NTUSER.DAT{fd9a35db-49fe-11e9-aa2c-248a07783950}.TM	216
0xc7014764e7a0	\Windows\System32	216
0xc7014764e930	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{fd9a35db-49fe-11e9-aa2c-248a07783950}.TMContainer00000000000000000001.regtrans-ms	216
0xc7014764eac0	\$Directory	216
0xc7014764ec50	\Windows\System32\svchost.exe	216
0xc7014764ede0	\Windows\System32\svchost.exe	216
0xc701476d9270	\Windows\System32	216
0xc701476d9400	\Windows\System32\svchost.exe	216
0xc701476d9590	\Windows\System32\nrpsrv.dll	216
0xc701476d9720	\Windows\System32\ISM.dll	216
0xc701476d98b0	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc701476d9a40	\Windows\System32\nlaapi.dll	216
0xc701476d9bd0	\Windows\System32	216
0xc701476d9d60	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc701476d9ef0	\Windows\System32\dsrole.dll	216
0xc701476da080	\Windows\System32\BthAvctpSvc.dll	216
0xc701476da210	\Windows\System32\gpsvc.dll	216
0xc701476da3a0	\Windows\System32	216
0xc701476da530	\Windows\System32\BthTelemetry.dll	216
0xc701476da6c0	\Windows\System32\PhoneOm.dll	216
0xc701476dab70	\Windows\System32\avrt.dll	216
0xc701476dae90	\Windows\System32\BTAGService.dll	216
0xc701476db1b0	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc701476db4d0	\CMApi	216
0xc701476db7f0	\Windows\System32\CoreUIComponents.dll	216
0xc701476db980	\Windows\System32\CallHistoryClient.dll	216
0xc701476dbb10	\Windows\System32\lmhsvc.dll	216
0xc701476dbe30	\Windows\System32\Pimstore.dll	216
0xc701476dc2e0	\Windows\System32\Phoneutil.dll	216
0xc701476dc470	\Windows\System32\UserDataPlatformHelperUtil.dll	216
0xc701476dc600	\Windows\System32\PhoneutilRes.dll	216
0xc701476dc790	\Windows\Registration\R000000000006.clb	216
0xc701476dcab0	\Dev\Query	216
0xc701476dcc40	\CMNotify	216
0xc701476dcdd0	\Windows\System32\bthserv.dll	216
0xc701476dd280	\Windows\System32\svchost.exe	216
0xc701476dd410	\Windows\System32	216
0xc701476dd5a0	\Dev\Query	216
0xc701476dd8c0	\Windows\System32\ninput.dll	216
0xc701476dda50	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc701476ddbe0	\Windows\System32\UiaManager.dll	216
0xc701476ddd70	\Windows\System32\taskschd.dll	216
0xc701476de090	\CMApi	216
0xc701476de220	\Windows\System32\WinTypes.dll	216
0xc701476de3e0	䝭윁￿䝭윁￿	0
0xc701476de540	\Dev\Query	216
0xc701476de6d0	\Windows\System32\Windows.Gaming.Input.dll	216
0xc701476de860	\Dev\Query	216
0xc701476de9f0	\Windows\System32\WindowsCodecs.dll	216
0xc701476deb80	\CMNotify	216
0xc701476ded10	\Windows\System32\TimeBrokerServer.dll	216
0xc701476deea0	\Windows\System32\UserDataTypeHelperUtil.dll	216
0xc701476df1c0	\Windows\System32\policymanager.dll	216
0xc701476df350	\Windows\System32\Microsoft.Bluetooth.Service.dll	216
0xc701476df4e0	\Windows\System32\mscms.dll	216
0xc701476df670	\Dev\Query	216
0xc701476df800	\CMNotify	216
0xc701476df990	\Dev\Query	216
0xc701476dfb20	\Windows\Registration\R000000000006.clb	216
0xc701476dfcb0	\Windows\System32\UIAnimation.dll	216
0xc701476dfe40	\Windows\System32\ncbservice.dll	216
0xc701476e02f0	\CMNotify	216
0xc701476e0480	\Windows\System32\DispBroker.Desktop.dll	216
0xc701476e0610	\CMNotify	216
0xc701476e07a0	\Windows\System32\OneCoreUAPCommonProxyStub.dll	216
0xc701476e0930	\CMNotify	216
0xc701476e0ac0	\Windows\System32\coloradapterclient.dll	216
0xc701476e0c50	\Windows\Registration\R000000000006.clb	216
0xc701476e0de0	\CMNotify	216
0xc7014777f290	\CMNotify	216
0xc7014777f420	\CMNotify	216
0xc7014777f5b0	\CMNotify	216
0xc7014777f740	\CMNotify	216
0xc7014777f8d0	\Windows\System32\usermgrcli.dll	216
0xc7014777fa60	\CMApi	216
0xc7014777fbf0	\Windows\System32\mstask.dll	216
0xc701477800a0	\Windows\System32\SystemEventsBrokerClient.dll	216
0xc70147780230	\Windows\System32\ubpm.dll	216
0xc701477803c0	\Windows\System32\wshbth.dll	216
0xc70147780550	\Dev\Query	216
0xc701477806e0	\CMNotify	216
0xc70147780870	\CMNotify	216
0xc70147780b90	\CMNotify	216
0xc70147780d20	\Windows\System32\Windows.Devices.Radios.dll	216
0xc70147780eb0	\Windows\System32\schedsvc.dll	216
0xc701477811d0	\CMNotify	216
0xc70147781360	\Windows\System32\Windows.Internal.Bluetooth.dll	216
0xc70147781810	\Dev\Query	216
0xc701477819a0	\CMNotify	216
0xc70147781b30	\Dev\Query	216
0xc70147781cc0	\CMNotify	216
0xc70147781e50	\Windows\System32\wmiclnt.dll	216
0xc70147782170	\CMNotify	216
0xc70147782300	\Windows\System32\taskcomp.dll	216
0xc70147782940	\Windows\System32\profsvc.dll	216
0xc70147782c60	\Windows\Tasks	216
0xc701477835c0	\Windows\System32\logoncli.dll	216
0xc70147783750	\Windows\System32\actxprxy.dll	216
0xc701477838e0	\Windows\Registration\R000000000006.clb	216
0xc70147783a70	\CMNotify	216
0xc70147783c00	\Windows\System32\wkscli.dll	216
0xc701477840b0	\CMNotify	216
0xc70147784560	\Windows\System32\DispBroker.dll	216
0xc701477846f0	\Windows\System32\profsvcext.dll	216
0xc70147784880	\CMNotify	216
0xc70147784ba0	\CMNotify	216
0xc70147784ec0	\CMNotify	216
0xc70147785500	\CMNotify	216
0xc70147785690	\Windows\System32\samcli.dll	216
0xc70147785820	\CMNotify	216
0xc701477859b0	\CMNotify	216
0xc70147785b40	\Windows\System32\version.dll	216
0xc70147785cd0	\CMNotify	216
0xc70147785e60	\Windows\System32\TimeBrokerClient.dll	216
0xc70147786180	\CMNotify	216
0xc70147786310	\Windows\System32\AppXDeploymentClient.dll	216
0xc701477864a0	\CMNotify	216
0xc70147786630	\CMNotify	216
0xc701477867c0	\Windows\System32\WPTaskScheduler.dll	216
0xc70147786950	\CMNotify	216
0xc70147786ae0	\Windows\System32\ru-RU\tzres.dll.mui	216
0xc70147786e00	\CMNotify	216
0xc70147787120	\Windows\System32\tzres.dll	216
0xc701477872b0	\CMNotify	216
0xc70147787440	\CMNotify	216
0xc701477875d0	\CMNotify	216
0xc70147787760	\Windows\System32\C_1254.NLS	216
0xc701477878f0	\Windows\System32\CSystemEventsBrokerClient.dll	216
0xc70147787a80	\Windows\System32\usermgr.dll	216
0xc70147787da0	\CMNotify	216
0xc701477880c0	\Windows\System32\Windows.Graphics.dll	216
0xc70147788250	\Windows\System32\vm3dum64_10.dll	216
0xc701477883e0	\CMNotify	216
0xc70147788700	\Windows\Registration\R000000000006.clb	216
0xc70147788890	\Windows\System32\svchost.exe	216
0xc70147788a20	\Endpoint	216
0xc70147788bb0	\Endpoint	216
0xc70147788ed0	\Windows\System32\UserMgrProxy.dll	216
0xc701477896a0	\Endpoint	216
0xc70147789830	\Windows\System32\StateRepository.Core.dll	216
0xc701477899c0	\Windows\System32\ru-RU\d2d1.dll.mui	216
0xc70147789b50	\Windows\System32\cabinet.dll	216
0xc70147789e70	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc7014778a640	\Windows\System32\wpdbusenum.dll	216
0xc7014778a7d0	\Winsock2\CatalogChangeListener-190-0	216
0xc7014778a960	\Windows\System32	216
0xc7014778ac80	\CMApi	216
0xc7014778ae10	\Windows\System32\PortableDeviceApi.dll	216
0xc7014778b5e0	\Endpoint	216
0xc7014778b770	\Endpoint	216
0xc7014778b900	\CMNotify	216
0xc7014778ba90	\Dev\Query	216
0xc7014778bc20	\CMNotify	216
0xc7014778c0d0	\Endpoint	216
0xc7014778c260	\CMNotify	216
0xc7014778c3f0	\Windows\System32\BthRadioMedia.dll	216
0xc7014778c580	\Windows\System32\wevtsvc.dll	216
0xc7014778c710	\Dev\Query	216
0xc7014778cbc0	\Dev\Query	216
0xc7014778d6b0	\Windows\System32\PortableDeviceConnectApi.dll	216
0xc7014778d840	\Windows\System32\ru-RU\QuickActionsDataModel.dll.mui	216
0xc7014778db60	\Windows\System32\QuickActionsDataModel.dll	216
0xc7014778dcf0	\Windows\System32\bi.dll	216
0xc7014778e1a0	\Endpoint	216
0xc7014778e4c0	\Windows\System32\httpprxc.dll	216
0xc7014778e650	\Dev\Query	216
0xc7014778e7e0	\Windows\Registration\R000000000006.clb	216
0xc7014778ee20	\emicinwave	216
0xc70147873420	\Windows\System32\winevt\Logs\Security.evtx	216
0xc701478735b0	\Windows\System32\winevt\Logs\HardwareEvents.evtx	216
0xc70147873740	\Windows\System32\netjoin.dll	216
0xc701478738d0	\Windows\System32\wevtapi.dll	216
0xc70147873a60	\Endpoint	216
0xc70147873d80	\Windows\System32\taskhostw.exe	216
0xc701478740a0	\CMNotify	216
0xc70147874230	\Windows\System32\netprofm.dll	216
0xc701478743c0	\Endpoint	216
0xc70147874550	\eventlog	216
0xc701478746e0	\Windows\System32\sysmain.dll	216
0xc70147874870	\Windows\System32\Sens.dll	216
0xc70147874a00	\eventlog	216
0xc70147874d20	\Windows\System32\MMDevAPI.dll	216
0xc70147874eb0	\Windows\System32\FntCache.dll	216
0xc701478751d0	\Windows\System32\es.dll	216
0xc70147875360	\Endpoint	216
0xc701478754f0	\Endpoint	216
0xc70147875680	\Windows\System32\AudioEndpointBuilder.dll	216
0xc70147875810	\$Directory	216
0xc701478759a0	\Windows\System32\winevt\Logs\System.evtx	216
0xc70147875b30	\Winsock2\CatalogChangeListener-240-0	216
0xc70147875cc0	\eventlog	216
0xc70147875e50	\Windows\System32\winevt\Logs\Application.evtx	216
0xc70147876170	\Windows\System32\themeservice.dll	216
0xc70147876300	\Windows\System32\FontProvider.dll	216
0xc70147876490	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Power%4Thermal-Operational.evtx	216
0xc70147876620	\Windows\System32\dhcpcore.dll	216
0xc701478767b0	\Windows\System32\ru-RU\MMDevAPI.dll.mui	216
0xc70147876940	\Dev\Query	216
0xc70147876ad0	\Windows\System32\dhcpcore6.dll	216
0xc70147877110	\Windows\System32\nsisvc.dll	216
0xc701478772a0	\Windows\System32\ru-RU\AudioEndpointBuilder.dll.mui	216
0xc70147877430	\emicintopo	216
0xc701478775c0	\SwDevice	216
0xc70147877750	\Windows\System32\winevt\Logs\Windows PowerShell.evtx	216
0xc701478778e0	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-FontFace.dat	216
0xc70147877d90	\SwDevice	216
0xc701478780b0	\CMNotify	216
0xc70147878240	\SwDevice	216
0xc70147878560	\CMNotify	216
0xc701478786f0	\CMNotify	216
0xc70147878880	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-System.dat	216
0xc70147878a10	\elineouttopo	216
0xc70147878ba0	\Windows\Fonts	216
0xc70147878d30	\$Directory	216
0xc70147878ec0	\ProgramData\Microsoft\Diagnosis\TenantStorage\P-ARIA\EventStore.db	216
0xc701478791e0	\Windows\System32\winevt\Logs\Internet Explorer.evtx	216
0xc70147879370	\Windows\System32\winevt\Logs\Key Management Service.evtx	216
0xc70147879500	\CMNotify	216
0xc70147879690	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Errors.evtx	216
0xc70147879820	\Windows\System32\winnsi.dll	216
0xc701478799b0	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Operational.evtx	216
0xc70147879b40	\Windows\System32\winevt\Logs\Microsoft-Windows-Ntfs%4WHC.evtx	216
0xc70147879e60	\Windows\System32\winevt\Logs\Microsoft-Windows-Ntfs%4Operational.evtx	216
0xc7014787a180	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Operational.evtx	216
0xc7014787a4a0	\Windows\System32	216
0xc7014787a7c0	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Boot%4Operational.evtx	216
0xc7014787a950	\CMNotify	216
0xc7014787aae0	\CMNotify	216
0xc7014787ac70	\Windows\Registration\R000000000006.clb	216
0xc7014787ae00	\Windows\System32\svchost.exe	216
0xc7014787b2b0	\Windows\System32\winevt\Logs\Microsoft-Windows-VolumeSnapshot-Driver%4Operational.evtx	216
0xc7014787b5d0	\Windows\System32\winevt\Logs\Microsoft-Windows-Partition%4Diagnostic.evtx	216
0xc7014787b760	\Dev\Query	216
0xc7014787b8f0	\Windows\System32\winevt\Logs\Microsoft-Windows-CodeIntegrity%4Operational.evtx	216
0xc7014787bc10	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-ShimEngine%4Operational.evtx	216
0xc7014787bda0	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc7014787c0c0	\Windows\System32\dllhost.exe	216
0xc7014787c700	\Windows\System32\nlasvc.dll	216
0xc7014787c890	\CMNotify	216
0xc7014787ca20	\CMNotify	216
0xc7014787cd40	\Windows\System32\winevt\Logs\Microsoft-Windows-GroupPolicy%4Operational.evtx	216
0xc7014787ced0	\Windows\System32\dhcpcsvc.dll	216
0xc7014787d1f0	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc7014787d380	\Windows\System32\audiosrv.dll	216
0xc7014787d510	\Windows\System32\ncsi.dll	216
0xc7014787d9c0	\Windows\System32\winevt\Logs\Microsoft-Windows-User Device Registration%4Admin.evtx	216
0xc7014787db50	\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-Storport%4Operational.evtx	216
0xc7014787dce0	\Windows\System32\svchost.exe	216
0xc7014787e190	\CMApi	216
0xc7014787e320	\Windows\System32\dnsrslvr.dll	216
0xc7014787e4b0	\Windows\System32	216
0xc7014787e640	\Windows\System32\dhcpcsvc6.dll	216
0xc7014787e7d0	\elineouttopo	216
0xc7014787e960	\CMNotify	216
0xc7014787eaf0	\emicintopo	216
0xc7014787f130	\Windows\Registration\R000000000006.clb	216
0xc7014787f450	\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-Storport%4Health.evtx	216
0xc7014787f770	\Windows\System32\AudioSrvPolicyManager.dll	216
0xc7014787f900	\$Directory	216
0xc7014787fc20	\Windows\System32\wups.dll	216
0xc701478800d0	\CMNotify	216
0xc70147880260	\Windows\System32\svchost.exe	216
0xc701478803f0	\Windows\System32	216
0xc70147880710	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc701478808a0	\Windows\System32\drivers\etc	216
0xc70147880bc0	\Windows\System32\ru-RU\gpsvc.dll.mui	216
0xc70147880d50	\Windows\System32	216
0xc70147880ee0	\Windows\System32\svchost.exe	216
0xc70147881520	\elineoutwave	216
0xc701478816b0	\Windows\System32\FWPUCLNT.DLL	216
0xc70147881840	\Windows\System32\ssdpapi.dll	216
0xc70147881b60	\Windows\System32\wups2.dll	216
0xc70147881e80	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc701478821a0	\$Directory	216
0xc701478824c0	\CMNotify	216
0xc701478827e0	\Windows\System32\coreaudiopolicymanagerext.dll	216
0xc70147882970	\CMNotify	216
0xc70147882b00	\Windows\System32\dusmsvc.dll	216
0xc70147882c90	\Windows\System32\ru-RU\AudioSrv.dll.mui	216
0xc70147882e20	\Windows\System32\Windows.Media.Devices.dll	216
0xc701478b4d40	\Windows\System32\drivers\mslldp.sys	216
0xc701478b4eb0	\Windows\System32\drivers\lltdio.sys	216
0xc701478b5e80	\Windows\System32\drivers\rspndr.sys	216
0xc701478be430	\Windows\System32\drivers\winquic.sys	216
0xc701478c0990	\Windows\System32\drivers\http.sys	216
0xc701479b9100	\Windows\System32\OneCoreCommonProxyStub.dll	216
0xc701479b9420	\Windows\System32\wlanapi.dll	216
0xc701479b95b0	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc701479b9740	\Windows\System32	216
0xc701479b98d0	\Windows\System32	216
0xc701479b9a60	\Windows\System32	216
0xc701479ba0a0	\Windows\System32\HrtfApo.dll	216
0xc701479ba230	\Windows\System32	216
0xc701479ba3c0	\Windows\System32\NotificationController.dll	216
0xc701479ba550	\Windows\System32\spoolsv.exe	216
0xc701479ba6e0	\Windows\System32\mobilenetworking.dll	216
0xc701479ba870	\CMApi	216
0xc701479baa00	\Windows\System32\wcmsvc.dll	216
0xc701479bad20	\CMApi	216
0xc701479baeb0	\Windows\System32\WindowsPowerShell\v1.0\powershell.exe.config	216
