Volatility 3 Framework 2.0.0

PID	Process	Block	Variable	Value
4596	ApplicationFra	0x2000e8b1b20	USERNAME	CSGO
4596	ApplicationFra	0x2000e8b1b20	USERPROFILE	C:\Users\CSGO
4596	ApplicationFra	0x2000e8b1b20	windir	C:\Windows
5052	RuntimeBroker.	0x2229da03340	ALLUSERSPROFILE	C:\ProgramData
5052	RuntimeBroker.	0x2229da03340	APPDATA	C:\Users\CSGO\AppData\Roaming
5052	RuntimeBroker.	0x2229da03340	CommonProgramFiles	C:\Program Files\Common Files
5052	RuntimeBroker.	0x2229da03340	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5052	RuntimeBroker.	0x2229da03340	CommonProgramW6432	C:\Program Files\Common Files
5052	RuntimeBroker.	0x2229da03340	COMPUTERNAME	DESKTOP-G8BLC8O
5052	RuntimeBroker.	0x2229da03340	ComSpec	C:\Windows\system32\cmd.exe
5052	RuntimeBroker.	0x2229da03340	DriverData	C:\Windows\System32\Drivers\DriverData
5052	RuntimeBroker.	0x2229da03340	HOMEDRIVE	C:
5052	RuntimeBroker.	0x2229da03340	HOMEPATH	\Users\CSGO
5052	RuntimeBroker.	0x2229da03340	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
5052	RuntimeBroker.	0x2229da03340	LOGONSERVER	\\DESKTOP-G8BLC8O
5052	RuntimeBroker.	0x2229da03340	NUMBER_OF_PROCESSORS	2
5052	RuntimeBroker.	0x2229da03340	OS	Windows_NT
5052	RuntimeBroker.	0x2229da03340	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps
5052	RuntimeBroker.	0x2229da03340	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5052	RuntimeBroker.	0x2229da03340	PROCESSOR_ARCHITECTURE	AMD64
5052	RuntimeBroker.	0x2229da03340	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
5052	RuntimeBroker.	0x2229da03340	PROCESSOR_LEVEL	6
5052	RuntimeBroker.	0x2229da03340	PROCESSOR_REVISION	a502
5052	RuntimeBroker.	0x2229da03340	ProgramData	C:\ProgramData
5052	RuntimeBroker.	0x2229da03340	ProgramFiles	C:\Program Files
5052	RuntimeBroker.	0x2229da03340	ProgramFiles(x86)	C:\Program Files (x86)
5052	RuntimeBroker.	0x2229da03340	ProgramW6432	C:\Program Files
5052	RuntimeBroker.	0x2229da03340	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
5052	RuntimeBroker.	0x2229da03340	PUBLIC	C:\Users\Public
5052	RuntimeBroker.	0x2229da03340	SystemDrive	C:
5052	RuntimeBroker.	0x2229da03340	SystemRoot	C:\Windows
5052	RuntimeBroker.	0x2229da03340	TEMP	C:\Users\CSGO\AppData\Local\Temp
5052	RuntimeBroker.	0x2229da03340	TMP	C:\Users\CSGO\AppData\Local\Temp
5052	RuntimeBroker.	0x2229da03340	USERDOMAIN	DESKTOP-G8BLC8O
5052	RuntimeBroker.	0x2229da03340	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
5052	RuntimeBroker.	0x2229da03340	USERNAME	CSGO
5052	RuntimeBroker.	0x2229da03340	USERPROFILE	C:\Users\CSGO
5052	RuntimeBroker.	0x2229da03340	windir	C:\Windows
5480	RuntimeBroker.	0x24f2d003340	ALLUSERSPROFILE	C:\ProgramData
5480	RuntimeBroker.	0x24f2d003340	APPDATA	C:\Users\CSGO\AppData\Roaming
5480	RuntimeBroker.	0x24f2d003340	CommonProgramFiles	C:\Program Files\Common Files
5480	RuntimeBroker.	0x24f2d003340	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5480	RuntimeBroker.	0x24f2d003340	CommonProgramW6432	C:\Program Files\Common Files
5480	RuntimeBroker.	0x24f2d003340	COMPUTERNAME	DESKTOP-G8BLC8O
5480	RuntimeBroker.	0x24f2d003340	ComSpec	C:\Windows\system32\cmd.exe
5480	RuntimeBroker.	0x24f2d003340	DriverData	C:\Windows\System32\Drivers\DriverData
5480	RuntimeBroker.	0x24f2d003340	HOMEDRIVE	C:
5480	RuntimeBroker.	0x24f2d003340	HOMEPATH	\Users\CSGO
5480	RuntimeBroker.	0x24f2d003340	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
5480	RuntimeBroker.	0x24f2d003340	LOGONSERVER	\\DESKTOP-G8BLC8O
5480	RuntimeBroker.	0x24f2d003340	NUMBER_OF_PROCESSORS	2
5480	RuntimeBroker.	0x24f2d003340	OS	Windows_NT
5480	RuntimeBroker.	0x24f2d003340	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps
5480	RuntimeBroker.	0x24f2d003340	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5480	RuntimeBroker.	0x24f2d003340	PROCESSOR_ARCHITECTURE	AMD64
5480	RuntimeBroker.	0x24f2d003340	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
5480	RuntimeBroker.	0x24f2d003340	PROCESSOR_LEVEL	6
5480	RuntimeBroker.	0x24f2d003340	PROCESSOR_REVISION	a502
5480	RuntimeBroker.	0x24f2d003340	ProgramData	C:\ProgramData
5480	RuntimeBroker.	0x24f2d003340	ProgramFiles	C:\Program Files
5480	RuntimeBroker.	0x24f2d003340	ProgramFiles(x86)	C:\Program Files (x86)
5480	RuntimeBroker.	0x24f2d003340	ProgramW6432	C:\Program Files
5480	RuntimeBroker.	0x24f2d003340	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
5480	RuntimeBroker.	0x24f2d003340	PUBLIC	C:\Users\Public
5480	RuntimeBroker.	0x24f2d003340	SystemDrive	C:
5480	RuntimeBroker.	0x24f2d003340	SystemRoot	C:\Windows
5480	RuntimeBroker.	0x24f2d003340	TEMP	C:\Users\CSGO\AppData\Local\Temp
5480	RuntimeBroker.	0x24f2d003340	TMP	C:\Users\CSGO\AppData\Local\Temp
5480	RuntimeBroker.	0x24f2d003340	USERDOMAIN	DESKTOP-G8BLC8O
5480	RuntimeBroker.	0x24f2d003340	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
5480	RuntimeBroker.	0x24f2d003340	USERNAME	CSGO
5480	RuntimeBroker.	0x24f2d003340	USERPROFILE	C:\Users\CSGO
5480	RuntimeBroker.	0x24f2d003340	windir	C:\Windows
5920	smartscreen.ex	0x11004c41b20	ALLUSERSPROFILE	C:\ProgramData
5920	smartscreen.ex	0x11004c41b20	APPDATA	C:\Users\CSGO\AppData\Roaming
5920	smartscreen.ex	0x11004c41b20	CommonProgramFiles	C:\Program Files\Common Files
5920	smartscreen.ex	0x11004c41b20	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5920	smartscreen.ex	0x11004c41b20	CommonProgramW6432	C:\Program Files\Common Files
5920	smartscreen.ex	0x11004c41b20	COMPUTERNAME	DESKTOP-G8BLC8O
5920	smartscreen.ex	0x11004c41b20	ComSpec	C:\Windows\system32\cmd.exe
5920	smartscreen.ex	0x11004c41b20	DriverData	C:\Windows\System32\Drivers\DriverData
5920	smartscreen.ex	0x11004c41b20	FPS_BROWSER_APP_PROFILE_STRING	Internet Explorer
5920	smartscreen.ex	0x11004c41b20	FPS_BROWSER_USER_PROFILE_STRING	Default
5920	smartscreen.ex	0x11004c41b20	HOMEDRIVE	C:
5920	smartscreen.ex	0x11004c41b20	HOMEPATH	\Users\CSGO
5920	smartscreen.ex	0x11004c41b20	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
5920	smartscreen.ex	0x11004c41b20	LOGONSERVER	\\DESKTOP-G8BLC8O
5920	smartscreen.ex	0x11004c41b20	NUMBER_OF_PROCESSORS	2
5920	smartscreen.ex	0x11004c41b20	OS	Windows_NT
5920	smartscreen.ex	0x11004c41b20	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps
5920	smartscreen.ex	0x11004c41b20	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5920	smartscreen.ex	0x11004c41b20	PROCESSOR_ARCHITECTURE	AMD64
5920	smartscreen.ex	0x11004c41b20	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
5920	smartscreen.ex	0x11004c41b20	PROCESSOR_LEVEL	6
5920	smartscreen.ex	0x11004c41b20	PROCESSOR_REVISION	a502
5920	smartscreen.ex	0x11004c41b20	ProgramData	C:\ProgramData
5920	smartscreen.ex	0x11004c41b20	ProgramFiles	C:\Program Files
5920	smartscreen.ex	0x11004c41b20	ProgramFiles(x86)	C:\Program Files (x86)
5920	smartscreen.ex	0x11004c41b20	ProgramW6432	C:\Program Files
5920	smartscreen.ex	0x11004c41b20	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
5920	smartscreen.ex	0x11004c41b20	PUBLIC	C:\Users\Public
5920	smartscreen.ex	0x11004c41b20	SystemDrive	C:
5920	smartscreen.ex	0x11004c41b20	SystemRoot	C:\Windows
5920	smartscreen.ex	0x11004c41b20	TEMP	C:\Users\CSGO\AppData\Local\Temp
5920	smartscreen.ex	0x11004c41b20	TMP	C:\Users\CSGO\AppData\Local\Temp
5920	smartscreen.ex	0x11004c41b20	USERDOMAIN	DESKTOP-G8BLC8O
5920	smartscreen.ex	0x11004c41b20	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
5920	smartscreen.ex	0x11004c41b20	USERNAME	CSGO
5920	smartscreen.ex	0x11004c41b20	USERPROFILE	C:\Users\CSGO
5920	smartscreen.ex	0x11004c41b20	windir	C:\Windows
6072	vmtoolsd.exe	0x2667b6f1b60	ALLUSERSPROFILE	C:\ProgramData
6072	vmtoolsd.exe	0x2667b6f1b60	APPDATA	C:\Users\CSGO\AppData\Roaming
6072	vmtoolsd.exe	0x2667b6f1b60	CommonProgramFiles	C:\Program Files\Common Files
6072	vmtoolsd.exe	0x2667b6f1b60	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
6072	vmtoolsd.exe	0x2667b6f1b60	CommonProgramW6432	C:\Program Files\Common Files
6072	vmtoolsd.exe	0x2667b6f1b60	COMPUTERNAME	DESKTOP-G8BLC8O
6072	vmtoolsd.exe	0x2667b6f1b60	ComSpec	C:\Windows\system32\cmd.exe
6072	vmtoolsd.exe	0x2667b6f1b60	DriverData	C:\Windows\System32\Drivers\DriverData
6072	vmtoolsd.exe	0x2667b6f1b60	HOMEDRIVE	C:
6072	vmtoolsd.exe	0x2667b6f1b60	HOMEPATH	\Users\CSGO
6072	vmtoolsd.exe	0x2667b6f1b60	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
6072	vmtoolsd.exe	0x2667b6f1b60	LOGONSERVER	\\DESKTOP-G8BLC8O
6072	vmtoolsd.exe	0x2667b6f1b60	NUMBER_OF_PROCESSORS	2
6072	vmtoolsd.exe	0x2667b6f1b60	OS	Windows_NT
6072	vmtoolsd.exe	0x2667b6f1b60	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps;
6072	vmtoolsd.exe	0x2667b6f1b60	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
6072	vmtoolsd.exe	0x2667b6f1b60	PROCESSOR_ARCHITECTURE	AMD64
6072	vmtoolsd.exe	0x2667b6f1b60	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
6072	vmtoolsd.exe	0x2667b6f1b60	PROCESSOR_LEVEL	6
6072	vmtoolsd.exe	0x2667b6f1b60	PROCESSOR_REVISION	a502
6072	vmtoolsd.exe	0x2667b6f1b60	ProgramData	C:\ProgramData
6072	vmtoolsd.exe	0x2667b6f1b60	ProgramFiles	C:\Program Files
6072	vmtoolsd.exe	0x2667b6f1b60	ProgramFiles(x86)	C:\Program Files (x86)
6072	vmtoolsd.exe	0x2667b6f1b60	ProgramW6432	C:\Program Files
6072	vmtoolsd.exe	0x2667b6f1b60	PSModulePath	C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
6072	vmtoolsd.exe	0x2667b6f1b60	PUBLIC	C:\Users\Public
6072	vmtoolsd.exe	0x2667b6f1b60	SESSIONNAME	Console
6072	vmtoolsd.exe	0x2667b6f1b60	SystemDrive	C:
6072	vmtoolsd.exe	0x2667b6f1b60	SystemRoot	C:\Windows
6072	vmtoolsd.exe	0x2667b6f1b60	TEMP	C:\Users\CSGO\AppData\Local\Temp
6072	vmtoolsd.exe	0x2667b6f1b60	TMP	C:\Users\CSGO\AppData\Local\Temp
6072	vmtoolsd.exe	0x2667b6f1b60	USERDOMAIN	DESKTOP-G8BLC8O
6072	vmtoolsd.exe	0x2667b6f1b60	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
6072	vmtoolsd.exe	0x2667b6f1b60	USERNAME	CSGO
6072	vmtoolsd.exe	0x2667b6f1b60	USERPROFILE	C:\Users\CSGO
6072	vmtoolsd.exe	0x2667b6f1b60	windir	C:\Windows
3284	svchost.exe	0x1729da03380	ALLUSERSPROFILE	C:\ProgramData
3284	svchost.exe	0x1729da03380	APPDATA	C:\Windows\ServiceProfiles\LocalService\AppData\Roaming
3284	svchost.exe	0x1729da03380	CommonProgramFiles	C:\Program Files\Common Files
3284	svchost.exe	0x1729da03380	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
3284	svchost.exe	0x1729da03380	CommonProgramW6432	C:\Program Files\Common Files
3284	svchost.exe	0x1729da03380	COMPUTERNAME	DESKTOP-G8BLC8O
3284	svchost.exe	0x1729da03380	ComSpec	C:\Windows\system32\cmd.exe
3284	svchost.exe	0x1729da03380	DriverData	C:\Windows\System32\Drivers\DriverData
3284	svchost.exe	0x1729da03380	LOCALAPPDATA	C:\Windows\ServiceProfiles\LocalService\AppData\Local
3284	svchost.exe	0x1729da03380	NUMBER_OF_PROCESSORS	2
3284	svchost.exe	0x1729da03380	OS	Windows_NT
3284	svchost.exe	0x1729da03380	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps
3284	svchost.exe	0x1729da03380	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
3284	svchost.exe	0x1729da03380	PROCESSOR_ARCHITECTURE	AMD64
3284	svchost.exe	0x1729da03380	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
3284	svchost.exe	0x1729da03380	PROCESSOR_LEVEL	6
3284	svchost.exe	0x1729da03380	PROCESSOR_REVISION	a502
3284	svchost.exe	0x1729da03380	ProgramData	C:\ProgramData
3284	svchost.exe	0x1729da03380	ProgramFiles	C:\Program Files
3284	svchost.exe	0x1729da03380	ProgramFiles(x86)	C:\Program Files (x86)
3284	svchost.exe	0x1729da03380	ProgramW6432	C:\Program Files
3284	svchost.exe	0x1729da03380	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
3284	svchost.exe	0x1729da03380	PUBLIC	C:\Users\Public
3284	svchost.exe	0x1729da03380	SystemDrive	C:
3284	svchost.exe	0x1729da03380	SystemRoot	C:\Windows
3284	svchost.exe	0x1729da03380	TEMP	C:\Windows\SERVIC~1\LOCALS~1\AppData\Local\Temp
3284	svchost.exe	0x1729da03380	TMP	C:\Windows\SERVIC~1\LOCALS~1\AppData\Local\Temp
3284	svchost.exe	0x1729da03380	USERDOMAIN	NT AUTHORITY
3284	svchost.exe	0x1729da03380	USERNAME	LOCAL SERVICE
3284	svchost.exe	0x1729da03380	USERPROFILE	C:\Windows\ServiceProfiles\LocalService
3284	svchost.exe	0x1729da03380	windir	C:\Windows
3184	dllhost.exe	0x232aca21b20	ALLUSERSPROFILE	C:\ProgramData
3184	dllhost.exe	0x232aca21b20	APPDATA	C:\Users\CSGO\AppData\Roaming
3184	dllhost.exe	0x232aca21b20	CommonProgramFiles	C:\Program Files\Common Files
3184	dllhost.exe	0x232aca21b20	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
3184	dllhost.exe	0x232aca21b20	CommonProgramW6432	C:\Program Files\Common Files
3184	dllhost.exe	0x232aca21b20	COMPUTERNAME	DESKTOP-G8BLC8O
3184	dllhost.exe	0x232aca21b20	ComSpec	C:\Windows\system32\cmd.exe
3184	dllhost.exe	0x232aca21b20	DriverData	C:\Windows\System32\Drivers\DriverData
3184	dllhost.exe	0x232aca21b20	FPS_BROWSER_APP_PROFILE_STRING	Internet Explorer
3184	dllhost.exe	0x232aca21b20	FPS_BROWSER_USER_PROFILE_STRING	Default
3184	dllhost.exe	0x232aca21b20	HOMEDRIVE	C:
3184	dllhost.exe	0x232aca21b20	HOMEPATH	\Users\CSGO
3184	dllhost.exe	0x232aca21b20	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
3184	dllhost.exe	0x232aca21b20	LOGONSERVER	\\DESKTOP-G8BLC8O
3184	dllhost.exe	0x232aca21b20	NUMBER_OF_PROCESSORS	2
3184	dllhost.exe	0x232aca21b20	OS	Windows_NT
3184	dllhost.exe	0x232aca21b20	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps
3184	dllhost.exe	0x232aca21b20	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
3184	dllhost.exe	0x232aca21b20	PROCESSOR_ARCHITECTURE	AMD64
3184	dllhost.exe	0x232aca21b20	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
3184	dllhost.exe	0x232aca21b20	PROCESSOR_LEVEL	6
3184	dllhost.exe	0x232aca21b20	PROCESSOR_REVISION	a502
3184	dllhost.exe	0x232aca21b20	ProgramData	C:\ProgramData
3184	dllhost.exe	0x232aca21b20	ProgramFiles	C:\Program Files
3184	dllhost.exe	0x232aca21b20	ProgramFiles(x86)	C:\Program Files (x86)
3184	dllhost.exe	0x232aca21b20	ProgramW6432	C:\Program Files
3184	dllhost.exe	0x232aca21b20	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
3184	dllhost.exe	0x232aca21b20	PUBLIC	C:\Users\Public
3184	dllhost.exe	0x232aca21b20	SystemDrive	C:
3184	dllhost.exe	0x232aca21b20	SystemRoot	C:\Windows
3184	dllhost.exe	0x232aca21b20	TEMP	C:\Users\CSGO\AppData\Local\Temp
3184	dllhost.exe	0x232aca21b20	TMP	C:\Users\CSGO\AppData\Local\Temp
3184	dllhost.exe	0x232aca21b20	USERDOMAIN	DESKTOP-G8BLC8O
3184	dllhost.exe	0x232aca21b20	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
3184	dllhost.exe	0x232aca21b20	USERNAME	CSGO
3184	dllhost.exe	0x232aca21b20	USERPROFILE	C:\Users\CSGO
3184	dllhost.exe	0x232aca21b20	windir	C:\Windows
5272	cmd.exe	0x1a170701b60	ALLUSERSPROFILE	C:\ProgramData
5272	cmd.exe	0x1a170701b60	APPDATA	C:\Users\CSGO\AppData\Roaming
5272	cmd.exe	0x1a170701b60	CommonProgramFiles	C:\Program Files\Common Files
5272	cmd.exe	0x1a170701b60	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5272	cmd.exe	0x1a170701b60	CommonProgramW6432	C:\Program Files\Common Files
5272	cmd.exe	0x1a170701b60	COMPUTERNAME	DESKTOP-G8BLC8O
5272	cmd.exe	0x1a170701b60	ComSpec	C:\Windows\system32\cmd.exe
5272	cmd.exe	0x1a170701b60	DriverData	C:\Windows\System32\Drivers\DriverData
5272	cmd.exe	0x1a170701b60	HOMEDRIVE	C:
5272	cmd.exe	0x1a170701b60	HOMEPATH	\Users\CSGO
5272	cmd.exe	0x1a170701b60	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
5272	cmd.exe	0x1a170701b60	LOGONSERVER	\\DESKTOP-G8BLC8O
5272	cmd.exe	0x1a170701b60	NUMBER_OF_PROCESSORS	2
5272	cmd.exe	0x1a170701b60	OS	Windows_NT
5272	cmd.exe	0x1a170701b60	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps;
5272	cmd.exe	0x1a170701b60	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5272	cmd.exe	0x1a170701b60	PROCESSOR_ARCHITECTURE	AMD64
5272	cmd.exe	0x1a170701b60	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
5272	cmd.exe	0x1a170701b60	PROCESSOR_LEVEL	6
5272	cmd.exe	0x1a170701b60	PROCESSOR_REVISION	a502
5272	cmd.exe	0x1a170701b60	ProgramData	C:\ProgramData
5272	cmd.exe	0x1a170701b60	ProgramFiles	C:\Program Files
5272	cmd.exe	0x1a170701b60	ProgramFiles(x86)	C:\Program Files (x86)
5272	cmd.exe	0x1a170701b60	ProgramW6432	C:\Program Files
5272	cmd.exe	0x1a170701b60	PROMPT	$P$G
5272	cmd.exe	0x1a170701b60	PSModulePath	C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
5272	cmd.exe	0x1a170701b60	PUBLIC	C:\Users\Public
5272	cmd.exe	0x1a170701b60	SESSIONNAME	Console
5272	cmd.exe	0x1a170701b60	SystemDrive	C:
5272	cmd.exe	0x1a170701b60	SystemRoot	C:\Windows
5272	cmd.exe	0x1a170701b60	TEMP	C:\Users\CSGO\AppData\Local\Temp
5272	cmd.exe	0x1a170701b60	TMP	C:\Users\CSGO\AppData\Local\Temp
5272	cmd.exe	0x1a170701b60	USERDOMAIN	DESKTOP-G8BLC8O
5272	cmd.exe	0x1a170701b60	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
5272	cmd.exe	0x1a170701b60	USERNAME	CSGO
5272	cmd.exe	0x1a170701b60	USERPROFILE	C:\Users\CSGO
5272	cmd.exe	0x1a170701b60	windir	C:\Windows
4380	conhost.exe	0x15c62e91b60	ALLUSERSPROFILE	C:\ProgramData
4380	conhost.exe	0x15c62e91b60	APPDATA	C:\Users\CSGO\AppData\Roaming
4380	conhost.exe	0x15c62e91b60	CommonProgramFiles	C:\Program Files\Common Files
4380	conhost.exe	0x15c62e91b60	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
4380	conhost.exe	0x15c62e91b60	CommonProgramW6432	C:\Program Files\Common Files
4380	conhost.exe	0x15c62e91b60	COMPUTERNAME	DESKTOP-G8BLC8O
4380	conhost.exe	0x15c62e91b60	ComSpec	C:\Windows\system32\cmd.exe
4380	conhost.exe	0x15c62e91b60	DriverData	C:\Windows\System32\Drivers\DriverData
4380	conhost.exe	0x15c62e91b60	HOMEDRIVE	C:
4380	conhost.exe	0x15c62e91b60	HOMEPATH	\Users\CSGO
4380	conhost.exe	0x15c62e91b60	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
4380	conhost.exe	0x15c62e91b60	LOGONSERVER	\\DESKTOP-G8BLC8O
4380	conhost.exe	0x15c62e91b60	NUMBER_OF_PROCESSORS	2
4380	conhost.exe	0x15c62e91b60	OS	Windows_NT
4380	conhost.exe	0x15c62e91b60	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps;
4380	conhost.exe	0x15c62e91b60	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
4380	conhost.exe	0x15c62e91b60	PROCESSOR_ARCHITECTURE	AMD64
4380	conhost.exe	0x15c62e91b60	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
4380	conhost.exe	0x15c62e91b60	PROCESSOR_LEVEL	6
4380	conhost.exe	0x15c62e91b60	PROCESSOR_REVISION	a502
4380	conhost.exe	0x15c62e91b60	ProgramData	C:\ProgramData
4380	conhost.exe	0x15c62e91b60	ProgramFiles	C:\Program Files
4380	conhost.exe	0x15c62e91b60	ProgramFiles(x86)	C:\Program Files (x86)
4380	conhost.exe	0x15c62e91b60	ProgramW6432	C:\Program Files
4380	conhost.exe	0x15c62e91b60	PSModulePath	C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
4380	conhost.exe	0x15c62e91b60	PUBLIC	C:\Users\Public
4380	conhost.exe	0x15c62e91b60	SESSIONNAME	Console
4380	conhost.exe	0x15c62e91b60	SystemDrive	C:
4380	conhost.exe	0x15c62e91b60	SystemRoot	C:\Windows
4380	conhost.exe	0x15c62e91b60	TEMP	C:\Users\CSGO\AppData\Local\Temp
4380	conhost.exe	0x15c62e91b60	TMP	C:\Users\CSGO\AppData\Local\Temp
4380	conhost.exe	0x15c62e91b60	USERDOMAIN	DESKTOP-G8BLC8O
4380	conhost.exe	0x15c62e91b60	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
4380	conhost.exe	0x15c62e91b60	USERNAME	CSGO
4380	conhost.exe	0x15c62e91b60	USERPROFILE	C:\Users\CSGO
4380	conhost.exe	0x15c62e91b60	windir	C:\Windows
5180	audiodg.exe	0x234bf791b60	ALLUSERSPROFILE	C:\ProgramData
5180	audiodg.exe	0x234bf791b60	APPDATA	C:\Windows\ServiceProfiles\LocalService\AppData\Roaming
5180	audiodg.exe	0x234bf791b60	CommonProgramFiles	C:\Program Files\Common Files
5180	audiodg.exe	0x234bf791b60	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5180	audiodg.exe	0x234bf791b60	CommonProgramW6432	C:\Program Files\Common Files
5180	audiodg.exe	0x234bf791b60	COMPUTERNAME	DESKTOP-G8BLC8O
5180	audiodg.exe	0x234bf791b60	ComSpec	C:\Windows\system32\cmd.exe
5180	audiodg.exe	0x234bf791b60	DriverData	C:\Windows\System32\Drivers\DriverData
5180	audiodg.exe	0x234bf791b60	LOCALAPPDATA	C:\Windows\ServiceProfiles\LocalService\AppData\Local
5180	audiodg.exe	0x234bf791b60	NUMBER_OF_PROCESSORS	2
5180	audiodg.exe	0x234bf791b60	OS	Windows_NT
